unit_id,base_query_id,base_query,snapshot_round,gold,gold_source,gold_year,volatility,freshness_classes,question_type,mode,n_pages_kept,evidence_chars,old_evidence_chars,old_pages_kept,old_status,request_ids,status_llama8b,status_qwen7b,status_mistral7b,status_pair,status_majority,majority_source
q_cff65f30@rerun_24h,q_cff65f30,The babirusa is a wild variety of which domesticated animal?,rerun_24h,pig,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,988,988,2,JUDGE_DISAGREEMENT,p_q_cff65f30_2,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d02a1da9@rerun_24h,q_d02a1da9,Who did California cast its electoral votes for in the recent presidential election?,rerun_24h,biden/ harris y,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,5064,2000,1,JUDGE_DISAGREEMENT,p_q_d02a1da9_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d0506c00@rerun_24h,q_d0506c00,Where was the most recent Bridges conference held?,rerun_24h,"dalhousie university, halifax, nova scotia, canada",temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,1810,1703,1,SUPERSEDED_AT_T,p_q_d0506c00_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d093f991@rerun_24h,q_d093f991,Which owner's horse won the Breeders' Cup Filly & Mare Turf?,rerun_24h,cheveley park stud,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,1,628,628,1,INDETERMINATE_AT_T,p_q_d093f991_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_d0a493c9@rerun_24h,q_d0a493c9,Who is the current head coach of KK MZT Skopje?,rerun_24h,aleksandar petrović dragan nikolić vasko atanasov,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,2015,2015,2,SUPERSEDED_AT_T,p_q_d0a493c9_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d0a5e0b6@rerun_24h,q_d0a5e0b6,Who is the current provincial representative for Keewatinook?,rerun_24h,ian bushie,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,5573,2802,2,SUPERSEDED_AT_T,p_q_d0a5e0b6_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d1fc1f80@rerun_24h,q_d1fc1f80,Where is the hometown of the current Miss Hawaii?,rerun_24h,honolulu,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,2496,2000,1,JUDGE_DISAGREEMENT,p_q_d1fc1f80_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d23799e5@rerun_24h,q_d23799e5,What was the last number one by The Jam,rerun_24h,beat surrender,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,2,3601,2595,2,JUDGE_DISAGREEMENT,p_q_d23799e5_0,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d23ca3b3@rerun_24h,q_d23ca3b3,What is the current overall record of Tiger Park's team?,rerun_24h,27-9,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,2656,2000,1,SUPERSEDED_AT_T,p_q_d23ca3b3_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d26e3359@rerun_24h,q_d26e3359,What is the name of the trainer who trained the Bahrain Trophy's winning horse most recently?,rerun_24h,charlie appleby,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,642,631,1,JUDGE_DISAGREEMENT,p_q_d26e3359_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_d3e5ec72@rerun_24h,q_d3e5ec72,In which city was the most recent Texas State Open played?,rerun_24h,tyler,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,1786,1786,2,VALID_AT_T,p_q_d3e5ec72_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_d4f726dc@rerun_24h,q_d4f726dc,Which pair won the L'Open 35 de Saint-Malo doubles final most recently?,rerun_24h,greet minnen bibiane schoofs,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,1685,1606,1,SUPERSEDED_AT_T,p_q_d4f726dc_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d529bed8@rerun_24h,q_d529bed8,Who is the current Speaker of the Saeima?,rerun_24h,edvards smiltēns,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,2269,2000,1,JUDGE_DISAGREEMENT,p_q_d529bed8_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d6104cc3@rerun_24h,q_d6104cc3,Samantha Murray won GB's final medal of the 2012 Olympics in which sport?,rerun_24h,(women's) modern pentathlon,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,5000,2000,1,VALID_AT_T,p_q_d6104cc3_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_d62648af@rerun_24h,q_d62648af,What is the source or reference for the circumstances surrounding the most recent death of a journalist in Bangladesh?,rerun_24h,ifj,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,673,673,1,JUDGE_DISAGREEMENT,p_q_d62648af_0|p_q_d62648af_1,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d63bf68a@rerun_24h,q_d63bf68a,What is kitchen tin foil made from?,rerun_24h,aluminium,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,p_q_d63bf68a_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d665e7a3@rerun_24h,q_d665e7a3,Who was the jockey riding the winning horse in the most recent Mile Championship?,rerun_24h,kota fujioka,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,2939,2645,2,SUPERSEDED_AT_T,p_q_d665e7a3_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_d78d0eec@rerun_24h,q_d78d0eec,Who is the serving U.S. Representative for Virginia's 1st congressional district?,rerun_24h,rob wittman,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,551,551,1,VALID_AT_T,p_q_d78d0eec_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_d8b1d102@rerun_24h,q_d8b1d102,What is another name for a wildebeest?,rerun_24h,gnu,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,1061,999,1,JUDGE_DISAGREEMENT,p_q_d8b1d102_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_d9d96160@rerun_24h,q_d9d96160,Who delivered The MacTaggart Lecture at the Edinburgh International Television Festival most recently?,rerun_24h,louis theroux,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,749,664,1,SUPERSEDED_AT_T,p_q_d9d96160_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_da1c81d6@rerun_24h,q_da1c81d6,"Who was Archbishop of Canterbury during the reigns of Henry VIII and Edward VI, was then imprisoned for over two years and burnt at the stake for heresy?",rerun_24h,thomas cranmer,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,3052,2000,1,VALID_AT_T,p_q_da1c81d6_0,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_dafccfb8@rerun_24h,q_dafccfb8,Who is serving as the current president of the New Democratic Party?,rerun_24h,mary shortall,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,q_dafccfb8,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_db354b10@rerun_1h,q_db354b10,Which four-letter word means ‘the prong of a fork’?,rerun_1h,tine,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,911,886,1,VALID_AT_T,q_db354b10,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_dbb1cb5d@rerun_24h,q_dbb1cb5d,Who is the leading goalkicker for Fremantle Football Club?,rerun_24h,jye amiss,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,2,6364,2802,2,JUDGE_DISAGREEMENT,q_dbb1cb5d,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_dbf0307d@rerun_24h,q_dbf0307d,A 'Chorkie' is a dog hybrid obtained by crossing a Yorkshire Terrier with which other breed?,rerun_24h,chihuahua,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,4122,2589,2,JUDGE_DISAGREEMENT,p_q_dbf0307d_2,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_dcc6b248@rerun_24h,q_dcc6b248,Who is the latest WNBA player to win the Rookie of the Year Award?,rerun_24h,aliyah boston,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,1155,1155,1,JUDGE_DISAGREEMENT,q_dcc6b248,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_dcf1f4d4@rerun_24h,q_dcf1f4d4,The Briish Airways subsidiary BA Connect was sold to which other airline?,rerun_24h,flybe.,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,5000,1999,1,JUDGE_DISAGREEMENT,p_q_dcf1f4d4_0,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_dd7cbef3@rerun_24h,q_dd7cbef3,"In what month and year was the price of Bitcoin last above $40,000?",rerun_24h,april 2022,freshqa,2022,SINGLE_YEAR,FAST,HISTORICAL,AS_STATED,2,5791,2792,2,JUDGE_DISAGREEMENT,p_q_dd7cbef3_0,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_dd9fd589@rerun_24h,q_dd9fd589,How many tornadoes were classified as F3/EF3?,rerun_24h,"≥ 2,701",temporal_align_qa,2023,VOLATILE,SLOW,HISTORICAL,AS_STATED,2,5039,1999,1,INDETERMINATE_AT_T,p_q_dd9fd589_2,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_ddf45443@rerun_24h,q_ddf45443,Which North Sea port lies at the mouth of the Riyer Esk?,rerun_24h,whitby,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,5913,2802,2,JUDGE_DISAGREEMENT,p_q_ddf45443_2|p_q_ddf45443_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_df05880a@rerun_24h,q_df05880a,Which team won the third-place match in the most recent Bulgarian Basketball Cup?,rerun_24h,chernomorets and balkan botevgrad,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_df05880a_1,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_df1576bb@rerun_24h,q_df1576bb,Which former Big Brother contestant who was famous for quotes such as what is the opposite of opposite? and do fish get thirsty? and later went on to present Braniac: Science Abuse on Sky television?,rerun_24h,jon tickle,triviaqa,,NOT_TIME_KEYED,TIMELESS,CURRENT_SEEKING,CURRENT,2,761,635,1,JUDGE_DISAGREEMENT,p_q_df1576bb_1,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_df76af12@rerun_24h,q_df76af12,Two shipping forecast areas touch the coast of Denmark: German Bight and which other?,rerun_24h,fisher,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,320,320,1,INDETERMINATE_AT_T,p_q_df76af12_1|p_q_df76af12_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_dfefb294@rerun_24h,q_dfefb294,Which team's driver won the latest Macau Grand Prix?,rerun_24h,hitech pulse-eight,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,3951,2000,1,SUPERSEDED_AT_T,p_q_dfefb294_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e192f364@rerun_24h,q_e192f364,"Who is the individual known for cosplay, especially of the Joker character, that was incarcerated at the United States Penitentiary, Atlanta?",rerun_24h,"alan li, md",temporal_align_qa,2023,VOLATILE,SLOW,HISTORICAL,AS_STATED,2,609,598,1,INDETERMINATE_AT_T,p_q_e192f364_1,VALID_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_e2133b50@rerun_24h,q_e2133b50,Which Argentinean became conductor of the New York Philharmonic in 1970?,rerun_24h,daniel barenboim,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,331,331,1,INDETERMINATE_AT_T,p_q_e2133b50_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_e2e6d6d8@rerun_24h,q_e2e6d6d8,"Which Russian city reverted to its former name, Nizhniy Novgorod, in 1990?",rerun_24h,gorky,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_e2e6d6d8_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_e2f9f525@rerun_24h,q_e2f9f525,Who is currently representing the 3rd congressional district of Nebraska in the U.S. House of Representatives?,rerun_24h,adrian smith,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,1542,1490,1,VALID_AT_T,q_e2f9f525,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_e32d9c63@rerun_24h,q_e32d9c63,What is the name of the US river which flows between St. Paul and Minneapolis?,rerun_24h,mississippi,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,4999,2000,1,JUDGE_DISAGREEMENT,p_q_e32d9c63_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e3c14282@rerun_12h,q_e3c14282,Which tendon joins the calf muscle to the heel bone,rerun_12h,achilles,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,VALID_AT_T,q_e3c14282,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_e3c14282@rerun_24h,q_e3c14282,Which tendon joins the calf muscle to the heel bone,rerun_24h,achilles,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,VALID_AT_T,p_q_e3c14282_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_e4b76a30@rerun_24h,q_e4b76a30,Who is recognized as the year-by-year playoff free throw scoring leader in the National Basketball Association?,rerun_24h,jimmy butler^000mia,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,1502,1502,1,INDETERMINATE_AT_T,q_e4b76a30,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_e4dd7c4d@rerun_24h,q_e4dd7c4d,What team secured the British Basketball League Trophy?,rerun_24h,caledonia gladiators,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,3068,2665,2,JUDGE_DISAGREEMENT,p_q_e4dd7c4d_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e52c4939@rerun_24h,q_e52c4939,Which horse won the Los Alamitos Futurity most recently?,rerun_24h,wynstock,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,2770,2000,1,SUPERSEDED_AT_T,p_q_e52c4939_0|p_q_e52c4939_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e5616ef7@rerun_24h,q_e5616ef7,Which club is currently associated with one of the AFL players from South Australia?,rerun_24h,west coast,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,607,607,1,INDETERMINATE_AT_T,p_q_e5616ef7_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_e5cbddda@rerun_24h,q_e5cbddda,Which horse won the Risen Star Stakes most recently?,rerun_24h,angel of empire,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,3,3926,2804,3,JUDGE_DISAGREEMENT,p_q_e5cbddda_1,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e5fcdad4@rerun_24h,q_e5fcdad4,Who is the current kit manufacturer for Dundee United F.C.?,rerun_24h,macron,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,2738,2000,1,SUPERSEDED_AT_T,p_q_e5fcdad4_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e5feb4c8@rerun_24h,q_e5feb4c8,You get nothing for a pair was a Bruce Forsyth catchphrase in which programme,rerun_24h,play your cards right,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,2,718,609,1,VALID_AT_T,p_q_e5feb4c8_0,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e619abe5@rerun_24h,q_e619abe5,Which famous soccer player of Brazil passed away recently?,rerun_24h,pelé,freshqa,2022,SINGLE_YEAR,SLOW,CURRENT_SEEKING,CURRENT,4,1341,1245,2,SUPERSEDED_AT_T,p_q_e619abe5_1,VALID_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_e63f6e9e@rerun_24h,q_e63f6e9e,Which football club won the KNVB Women's Cup most recently?,rerun_24h,fc twente,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,5000,2000,1,INDETERMINATE_AT_T,p_q_e63f6e9e_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e6bc0a36@rerun_24h,q_e6bc0a36,What is the title of the most recent Christina Stead Prize for Fiction winning book?,rerun_24h,women i know,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,4505,2000,1,JUDGE_DISAGREEMENT,p_q_e6bc0a36_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e7073d58@rerun_24h,q_e7073d58,How many countries have recognized same-sex marriage?,rerun_24h,34 countries,freshqa,2022,SINGLE_YEAR,MEDIUM,RECURRING_UNMARKED,CURRENT,2,10002,2802,2,SUPERSEDED_AT_T,p_q_e7073d58_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e78970aa@rerun_24h,q_e78970aa,Who is the latest recipient of the Jack Oatey Medal?,rerun_24h,lachlan hosie,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,2674,2000,1,SUPERSEDED_AT_T,p_q_e78970aa_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e7deca78@rerun_1h,q_e7deca78,"""When Johnny Weissmuller left a championship career in sport to star in """"Tarzan"""" films, what sport did he leave?""",rerun_1h,swimming,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,4999,2000,1,INDETERMINATE_AT_T,q_e7deca78,VALID_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_e811a942@rerun_24h,q_e811a942,Who is the current kit manufacturer of St Helens R.F.C.?,rerun_24h,o'neills,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,1908,1908,1,JUDGE_DISAGREEMENT,p_q_e811a942_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_e9470503@rerun_24h,q_e9470503,Who is the current skip of the men's champion team in the CurlON Championships?,rerun_24h,bryan cochrane,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,5043,2000,1,SUPERSEDED_AT_T,p_q_e9470503_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e9a277e7@rerun_24h,q_e9a277e7,Which hometown is the current Miss New Mexico from?,rerun_24h,las cruces,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_e9a277e7_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_e9fd2fb4@rerun_24h,q_e9fd2fb4,"""""""The Blockheads"""" released a new album in 2009 after nine years' silence. Who used to be their frontman?""",rerun_24h,ian drury,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,2,5026,2000,1,INDETERMINATE_AT_T,p_q_e9fd2fb4_0,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_ea668263@rerun_24h,q_ea668263,Who is the translator that won the Oxford-Weidenfeld Translation Prize most recently?,rerun_24h,monica cure,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_ea668263_1,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_ea6dfe5b@rerun_24h,q_ea6dfe5b,Who won the National Board of Review Award for Best Actor most recently?,rerun_24h,paul giamatti,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,535,535,1,JUDGE_DISAGREEMENT,p_q_ea6dfe5b_0,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_eb3db942@rerun_24h,q_eb3db942,Which company developed Overwatch?,rerun_24h,blizzard entertainment,freshqa,before 2022,SINGLE_YEAR,TIMELESS,RECURRING_UNMARKED,CURRENT,1,2408,2000,1,VALID_AT_T,q_eb3db942,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_eb7ff4b6@rerun_24h,q_eb7ff4b6,Which team was the runner-up in the latest NCAA Men's Water Polo Championship?,rerun_24h,ucla,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,352,352,1,INDETERMINATE_AT_T,p_q_eb7ff4b6_1,SUPERSEDED_AT_T,INDETERMINATE_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_ebb15c73@rerun_24h,q_ebb15c73,What geometry type has a WKB integer code that includes M dimensions?,rerun_24h,spiralcurve,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,2,5020,2000,1,JUDGE_DISAGREEMENT,p_q_ebb15c73_3,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_ebb666ba@rerun_24h,q_ebb666ba,Who is the current Gatorade Player of the Year in volleyball?,rerun_24h,harper murray,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,4601,2666,2,JUDGE_DISAGREEMENT,p_q_ebb666ba_1|p_q_ebb666ba_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_ec0efdba@rerun_24h,q_ec0efdba,What character does Lyriq Bent portray on television?,rerun_24h,pastor mike butler,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,1142,1142,1,JUDGE_DISAGREEMENT,p_q_ec0efdba_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_ec7fa565@rerun_24h,q_ec7fa565,Logophobia is the abnormal fear of what?,rerun_24h,words,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,671,609,1,JUDGE_DISAGREEMENT,p_q_ec7fa565_2,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_ecea34ae@rerun_24h,q_ecea34ae,Which team was the runner-up in the latest North Kerry Senior Football Championship final?,rerun_24h,st. senan's,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,2900,2000,1,INDETERMINATE_AT_T,p_q_ecea34ae_3|p_q_ecea34ae_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
