base_query_id,base_query,gold_answer,n_aliases,gold_source,original_gold_year,n_requests,volatility,years_annotated,n_years_annotated,latest_annotated_year,years_gap_to_corpus,n_distinct_answer_sets,stable_across_annotated_years,gold_equals_latest_annotated,gold_differs_from_some_annotated_year,answer_at_latest_year,freshqa_next_review,freshqa_fact_type,freshqa_false_premise,note
q_dafccfb8,Who is serving as the current president of the New Democratic Party?,Mary Shortall,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,15,0,1,1,dhananjai kohli | mary shortall,,,,15 distinct answer sets across 24 years
q_db354b10,Which four-letter word means ‘the prong of a fork’?,TINE,12,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_dbb1cb5d,Who is the leading goalkicker for Fremantle Football Club?,Jye Amiss,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,12,0,1,1,jye amiss,,,,12 distinct answer sets across 24 years
q_dbf0307d,A 'Chorkie' is a dog hybrid obtained by crossing a Yorkshire Terrier with which other breed?,CHIHUAHUA,11,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_dcc6b248,Who is the latest WNBA player to win the Rookie of the Year Award?,Aliyah Boston,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,aliyah boston,,,,24 distinct answer sets across 24 years
q_dcf1f4d4,The Briish Airways subsidiary BA Connect was sold to which other airline?,Flybe.,11,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_dd7cbef3,"In what month and year was the price of Bitcoin last above $40,000?",April 2022,3,freshqa,2022,1,SINGLE_YEAR,2022,1,2022,4,,,1,,,frequently,fast-changing,,"FreshQA carries a single effective_year, not a year series — volatility UNDETERMINED; next_review='frequently', fact_type='fast-changing'"
q_dd9fd589,How many tornadoes were classified as F3/EF3?,"≥ 2,701",2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,16,0,1,0,"28 | ≥ 2,701",,,,16 distinct answer sets across 24 years
q_ddf45443,Which North Sea port lies at the mouth of the Riyer Esk?,WHITBY,3,triviaqa,,2,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_df05880a,Which team won the third-place match in the most recent Bulgarian Basketball Cup?,Chernomorets and Balkan Botevgrad,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,14,0,1,1,chernomorets and balkan botevgrad,,,,14 distinct answer sets across 24 years
q_df1576bb,Which former Big Brother contestant who was famous for quotes such as what is the opposite of opposite? and do fish get thirsty? and later went on to present Braniac: Science Abuse on Sky television?,Jon Tickle,3,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_df76af12,Two shipping forecast areas touch the coast of Denmark: German Bight and which other?,Fisher,4,triviaqa,,2,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_dfefb294,Which team's driver won the latest Macau Grand Prix?,Hitech Pulse-Eight,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,18,0,1,1,hitech pulse-eight,,,,18 distinct answer sets across 24 years
q_e192f364,"Who is the individual known for cosplay, especially of the Joker character, that was incarcerated at the United States Penitentiary, Atlanta?","Alan Li, MD",4,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,"alan li, md | christopher ""b.g."" dorsey | larry lawton | paul nicholas miller",,,,5 distinct answer sets across 24 years
q_e2133b50,Which Argentinean became conductor of the New York Philharmonic in 1970?,Daniel Barenboim,4,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e2e6d6d8,"Which Russian city reverted to its former name, Nizhniy Novgorod, in 1990?",Gorky,4,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e2f9f525,Who is currently representing the 3rd congressional district of Nebraska in the U.S. House of Representatives?,Adrian Smith,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,adrian smith,,,,5 distinct answer sets across 24 years
q_e32d9c63,What is the name of the US river which flows between St. Paul and Minneapolis?,Mississippi,12,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e3c14282,Which tendon joins the calf muscle to the heel bone,Achilles,12,triviaqa,,2,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e4b76a30,Who is recognized as the year-by-year playoff free throw scoring leader in the National Basketball Association?,Jimmy Butler^000MIA,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,22,0,1,1,jimmy butler^000mia,,,,22 distinct answer sets across 24 years
q_e4dd7c4d,What team secured the British Basketball League Trophy?,Caledonia Gladiators,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,19,0,1,1,caledonia gladiators,,,,19 distinct answer sets across 24 years
q_e52c4939,Which horse won the Los Alamitos Futurity most recently?,Wynstock,1,temporal_align_qa,2023,2,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,wynstock,,,,24 distinct answer sets across 24 years
q_e5616ef7,Which club is currently associated with one of the AFL players from South Australia?,West Coast,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,10,0,1,1,west coast,,,,10 distinct answer sets across 24 years
q_e5cbddda,Which horse won the Risen Star Stakes most recently?,Angel of Empire,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,angel of empire,,,,24 distinct answer sets across 24 years
q_e5fcdad4,Who is the current kit manufacturer for Dundee United F.C.?,Macron,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,8,0,1,1,macron,,,,8 distinct answer sets across 24 years
q_e5feb4c8,You get nothing for a pair was a Bruce Forsyth catchphrase in which programme,Play Your Cards Right,4,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e619abe5,Which famous soccer player of Brazil passed away recently?,Pelé,3,freshqa,2022,1,SINGLE_YEAR,2022,1,2022,4,,,1,,,occasionally,slow-changing,,"FreshQA carries a single effective_year, not a year series — volatility UNDETERMINED; next_review='occasionally', fact_type='slow-changing'"
q_e63f6e9e,Which football club won the KNVB Women's Cup most recently?,FC Twente,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,20,0,1,1,fc twente,,,,20 distinct answer sets across 24 years
q_e6bc0a36,What is the title of the most recent Christina Stead Prize for Fiction winning book?,Women I Know,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,women i know,,,,24 distinct answer sets across 24 years
q_e7073d58,How many countries have recognized same-sex marriage?,34 countries,2,freshqa,2022,1,SINGLE_YEAR,2022,1,2022,4,,,1,,,frequently,fast-changing,,"FreshQA carries a single effective_year, not a year series — volatility UNDETERMINED; next_review='frequently', fact_type='fast-changing'"
q_e78970aa,Who is the latest recipient of the Jack Oatey Medal?,Lachlan Hosie,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,23,0,1,1,lachlan hosie,,,,23 distinct answer sets across 24 years
q_e7deca78,"""When Johnny Weissmuller left a championship career in sport to star in """"Tarzan"""" films, what sport did he leave?""",Swimming,5,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_e811a942,Who is the current kit manufacturer of St Helens R.F.C.?,O'Neills,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,o'neills,,,,5 distinct answer sets across 24 years
q_e9470503,Who is the current skip of the men's champion team in the CurlON Championships?,Bryan Cochrane,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,13,0,1,1,bryan cochrane,,,,13 distinct answer sets across 24 years
q_e9a277e7,Which hometown is the current Miss New Mexico from?,Las Cruces,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,9,0,1,1,las cruces,,,,9 distinct answer sets across 24 years
q_e9fd2fb4,"""""""The Blockheads"""" released a new album in 2009 after nine years' silence. Who used to be their frontman?""",Ian Drury,5,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_ea668263,Who is the translator that won the Oxford-Weidenfeld Translation Prize most recently?,Monica Cure,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,21,0,1,1,monica cure,,,,21 distinct answer sets across 24 years
q_ea6dfe5b,Who won the National Board of Review Award for Best Actor most recently?,Paul Giamatti,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,23,0,1,1,paul giamatti,,,,23 distinct answer sets across 24 years
q_eb3db942,Which company developed Overwatch?,Blizzard Entertainment,2,freshqa,before 2022,1,SINGLE_YEAR,before 2022,1,before 2022,,,,1,,,,never-changing,,"FreshQA carries a single effective_year, not a year series — volatility UNDETERMINED; next_review='', fact_type='never-changing'"
q_eb7ff4b6,Which team was the runner-up in the latest NCAA Men's Water Polo Championship?,UCLA,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,6,0,1,1,ucla,,,,6 distinct answer sets across 24 years
q_ebb15c73,What geometry type has a WKB integer code that includes M dimensions?,SpiralCurve,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,spiralcurve,,,,24 distinct answer sets across 24 years
q_ebb666ba,Who is the current Gatorade Player of the Year in volleyball?,Harper Murray,1,temporal_align_qa,2023,2,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,23,0,1,1,harper murray,,,,23 distinct answer sets across 24 years
q_ec0efdba,What character does Lyriq Bent portray on television?,Pastor Mike Butler,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,22,0,1,1,congressman damien roberts | pastor mike butler,,,,22 distinct answer sets across 24 years
q_ec7fa565,Logophobia is the abnormal fear of what?,Words,8,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_ecea34ae,Which team was the runner-up in the latest North Kerry Senior Football Championship final?,St. Senan's,1,temporal_align_qa,2023,2,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,9,0,1,1,st. senan's,,,,9 distinct answer sets across 24 years
q_ed789c0a,Who is the latest winner of the Spanish Grand Prix?,Max Verstappen,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,12,0,1,1,max verstappen,,,,12 distinct answer sets across 24 years
q_eead7ef7,Who is the trainer of the Racking Horse that claimed the World Grand Champion title at the last Racking Horse World Celebration?,Chris Zahnd,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,15,0,1,1,chris zahnd,,,,15 distinct answer sets across 24 years
q_eed8ece1,Where was the most recent UK Championship final played?,"Barbican Centre, York",1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,6,0,1,1,"barbican centre, york",,,,6 distinct answer sets across 24 years
q_ef0e26fc,Who was the jockey riding the winning horse in the most recent Prix de l'Abbaye de Longchamp?,Jason Hart,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,19,0,1,1,jason hart,,,,19 distinct answer sets across 24 years
q_efbe3181,Who is the current chair of the Democratic Governors Association?,Phil Murphy,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,19,0,1,1,phil murphy,,,,19 distinct answer sets across 24 years
q_efe174f0,What is the cabinet number currently in office in Turkey?,66,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,15,0,1,1,66 | 67,,,,15 distinct answer sets across 24 years
q_f0345793,What television series is Leo Martinez recently in with a recurring role?,Senior High,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,22,0,1,1,maynila | senior high,,,,22 distinct answer sets across 24 years
q_f070a7a3,Who is the first studio analyst on the NFL Today show?,Phil Simms,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,phil simms,,,,5 distinct answer sets across 24 years
q_f09060c5,When is the next U.S. federal holiday?,Columbus Day,10,freshqa,2023,1,SINGLE_YEAR,2023,1,2023,3,,,1,,,10/09/2023,fast-changing,,"FreshQA carries a single effective_year, not a year series — volatility UNDETERMINED; next_review='10/09/2023', fact_type='fast-changing'"
q_f0b3ece2,Which team was the runner-up in the latest WSE Cup Finals?,HC Braga,1,temporal_align_qa,2023,2,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,23,0,1,1,hc braga,,,,23 distinct answer sets across 24 years
q_f0b7eef3,Who is the most recent recipient of the Nancy Lieberman Award?,Caitlin Clark,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,21,0,1,1,caitlin clark,,,,21 distinct answer sets across 24 years
q_f1176491,Who is the current member of the Legislative Assembly for Subang Jaya constituency?,Michelle Ng Mei Sze,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,michelle ng mei sze,,,,5 distinct answer sets across 24 years
q_f1839167,Who wrote 'She' and 'King Solomon's Mines'?,H Rider Haggard,10,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_f1b1aa68,Which common wildflowers belong to the Galanthus family?,Snowdrop,8,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_f1c6af26,What is the name of the tallest building in Bangalore?,CNTC Presidential Tower,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,8,0,1,1,cntc presidential tower | mantri dsk pinnacle,,,,8 distinct answer sets across 24 years
q_f1d321db,Which player is batting third for the Miami Marlins in their most recent opening day game?,Garrett Cooper 1B,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,16,0,1,1,garrett cooper 1b,,,,16 distinct answer sets across 24 years
q_f3175126,Who is the current shirt sponsor of Derby County F.C.?,NSPCC,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,16,0,1,1,nspcc,,,,16 distinct answer sets across 24 years
q_f331a4d9,Which area does California's 12th congressional district currently cover?,2023–present 300px northwestern portion of Alameda County,2,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,5,0,1,1,2013–2023: 300px most of san francisco | 2023–present 300px northwestern portion of alameda county,,,,5 distinct answer sets across 24 years
q_f3e7fb13,"Hazel, filbert, and kola are all types of what?",Nuts,8,triviaqa,,1,NOT_TIME_KEYED,,0,,,,,,,,,,,TriviaQA carries no year-keyed annotation
q_f46d91c5,Who is the most recent recipient of the Betty Roland Prize for Script Writing in the New South Wales Premier's Literary Awards?,Del Kathryn Barton and Huna Amweero,1,temporal_align_qa,2023,1,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,2023,3,24,0,1,1,del kathryn barton and huna amweero,,,,24 distinct answer sets across 24 years
